155,53,1046600,113.88659700000008,22.5923,2014-12-02 18:12:57,2014-12-02 21:43:03,12606,97,17.987491497279375
1791,565,1048234,113.927902,22.666,2014-12-02 19:56:47,2014-12-02 20:10:47,840,6,0.72
1870,592,1048673,113.854797,22.612400000000004,2014-12-02 19:57:46,2014-12-02 20:10:46,780,6,23.265482632153116
3269,916,1049431,113.76190630434785,22.772591043478265,2014-12-02 19:50:02,2014-12-02 20:31:49,2507,23,7.490607125455799
3348,926,1049640,113.901802,22.559299,2014-12-02 19:51:54,2014-12-02 20:02:14,620,5,11.521696883475396
3757,1015,1050385,114.04334153571425,22.603533392857134,2014-12-02 20:07:18,2014-12-02 20:20:48,810,28,251.71940340223395
5768,1637,1056039,113.86479899999998,22.570601000000003,2014-12-02 19:48:56,2014-12-02 20:03:56,900,7,4.225016156011543
5769,1637,1056039,113.86479899999999,22.570601,2014-12-02 20:10:56,2014-12-02 20:22:57,721,6,4.225016156011543
12288,3623,1080377,114.19584699999997,22.725615999999974,2014-12-02 20:13:00,2014-12-02 20:27:35,875,50,26.873471437615418
14014,4078,1080886,114.27358842857144,22.731962897959175,2014-12-02 19:52:59,2014-12-02 20:07:44,885,49,10.408645280775822
14015,4078,1080886,114.27375000000013,22.731968000000034,2014-12-02 20:07:59,2014-12-02 20:28:27,1228,79,10.408645280775822
18635,5497,1082064,113.92524699999997,22.685849999999995,2014-12-02 19:57:57,2014-12-02 20:12:58,901,13,0.72
34643,9328,1135631,113.8021192142855,22.731751071428587,2014-12-02 20:15:22,2014-12-02 20:34:04,1122,112,19.39422986869113
42431,11725,1136169,114.09955474736843,22.550109936842095,2014-12-02 20:07:52,2014-12-02 20:24:38,1006,95,61.10793542794472
52308,13689,1136865,113.94042737499996,22.55336816666666,2014-12-02 19:50:38,2014-12-02 20:02:38,720,24,21.2959696593718
53475,14057,1136886,114.09953463157896,22.547575921052655,2014-12-02 20:12:02,2014-12-02 20:30:48,1126,38,19.342227954930653
64006,16861,1138281,113.82775899999984,22.728172000000004,2014-12-02 19:34:08,2014-12-02 20:30:46,3398,59,257.90211648645413
65334,17192,1138299,114.01490000000001,22.660579999999996,2014-12-02 20:08:18,2014-12-02 20:20:27,729,27,4.884775435830254
73697,19371,1138549,114.03353826190477,22.527564714285727,2014-12-02 19:47:51,2014-12-02 20:26:21,2310,42,11.122056564745645
80459,21621,1138698,114.12106633333335,22.543040148148155,2014-12-02 20:19:18,2014-12-02 20:32:48,810,27,16.35634735301036
81369,21968,1138726,114.1459626535433,22.544721763779542,2014-12-02 19:09:48,2014-12-02 20:15:18,3930,127,92.94897008215125
81734,22084,1138731,114.04468847058823,22.528240147058824,2014-12-02 19:45:32,2014-12-02 20:02:32,1020,34,96.93283693827462
82367,22313,1138742,114.04184699999998,22.55579899999999,2014-12-02 19:49:40,2014-12-02 20:03:42,842,29,12.500486091821973
93810,24711,1139723,113.94335200000016,22.507432999999995,2014-12-02 20:09:08,2014-12-02 20:21:45,757,74,17.861851955293748
100175,26134,1140157,114.04330086747,22.60394955421684,2014-12-02 20:09:03,2014-12-02 20:56:15,2832,83,174.47347055552075
102694,26769,1140818,114.08078,22.546883000000005,2014-12-02 20:08:03,2014-12-02 20:18:55,652,12,9.586548633815402
103637,27040,1140830,114.17019699999979,22.605734000000083,2014-12-02 19:56:07,2014-12-02 20:52:01,3354,158,2.622745775815698
112455,28859,1141081,114.09947390140847,22.54967269014085,2014-12-02 19:59:08,2014-12-02 20:17:08,1080,71,50.26976450044949
