22,11,1046524,113.89179999999998,22.566600999999995,2014-12-10 19:00:10,2014-12-10 20:11:41,4291,32,9.649268408749228
1597,471,1046922,114.04039800000007,22.640699000000012,2014-12-10 18:55:50,2014-12-10 20:15:50,4800,36,7.923117471929865
6682,1946,1049431,113.88849600000002,22.783898999999998,2014-12-10 19:46:40,2014-12-10 20:00:40,840,7,14.366713187109655
6683,1946,1049431,113.88849600000002,22.783899,2014-12-10 20:02:40,2014-12-10 20:15:40,780,6,14.366713187109655
6795,1961,1049516,114.26622925555546,22.7465473,2014-12-10 19:47:51,2014-12-10 20:33:05,2714,90,59.7245531687713
9677,2744,1051559,113.88929699999998,22.586201000000003,2014-12-10 20:14:23,2014-12-10 20:58:19,2636,19,14.46633936373796
10867,3158,1054996,114.0312472432432,22.6658514054054,2014-12-10 19:33:58,2014-12-10 20:07:38,2020,37,22.32623676962385
10870,3158,1054996,114.0336,22.707899,2014-12-10 20:19:42,2014-12-10 20:30:16,634,4,22.32623676962385
11148,3255,1055695,113.79679899999998,22.676999999999996,2014-12-10 20:15:01,2014-12-10 20:32:08,1027,8,0.72
12897,3904,1059795,114.082497,22.6413,2014-12-10 19:46:41,2014-12-10 20:00:41,840,7,0.72
12898,3904,1059795,114.082497,22.6413,2014-12-10 20:02:41,2014-12-10 20:15:41,780,6,0.72
22803,6879,1080366,114.27240470731701,22.73193198780486,2014-12-10 19:47:58,2014-12-10 20:08:28,1230,82,52.38504141891166
26985,7922,1080886,114.2735192666669,22.731837780952404,2014-12-10 20:12:50,2014-12-10 20:39:05,1575,105,11.694447921396929
31888,9611,1081575,114.03131653488367,22.665777616279048,2014-12-10 20:19:25,2014-12-10 21:04:50,2725,172,120.31710886959202
48798,14192,1133866,114.10113513793128,22.54505966379312,2014-12-10 19:32:13,2014-12-10 20:12:36,2423,116,11.61358216465436
65799,18691,1135631,113.83775223364474,22.72939610280368,2014-12-10 20:15:59,2014-12-10 20:39:22,1403,107,16.00587417014501
233245,63531,1142495,114.27387996296304,22.732027814814817,2014-12-10 19:47:47,2014-12-10 20:12:32,1485,27,9.71138842935277
233514,63671,1142934,114.12291333333333,22.548984166666667,2014-12-10 19:54:22,2014-12-10 20:04:27,605,6,47.14311810785343
240456,65307,1143431,114.02847806072909,22.522762898785356,2014-12-10 19:43:55,2014-12-10 23:17:57,12842,247,36.294671164387346
242615,65932,1143543,113.88913364444454,22.783677955555568,2014-12-10 20:11:38,2014-12-10 20:48:03,2185,45,56.14263940346876
243831,66155,1143555,114.03117481521727,22.665900880434805,2014-12-10 19:52:51,2014-12-10 21:14:36,4905,92,118.57135720420733
256815,69434,1143870,114.12461900000007,22.642249999999994,2014-12-10 20:16:46,2014-12-10 20:29:07,741,35,5.976274288481021
264660,71932,1144469,114.12563300000006,22.548082000000008,2014-12-10 20:08:43,2014-12-10 20:19:13,630,21,21.50361002529782
349933,96524,1158522,114.08399999999989,22.545851000000003,2014-12-10 20:08:31,2014-12-10 20:24:02,931,59,3.7788325902933724
350856,96793,1158604,114.05343600000008,22.575665999999977,2014-12-10 20:12:23,2014-12-10 20:26:51,868,56,0.72
355794,97951,1158680,114.1092680000001,22.59031699999999,2014-12-10 19:54:21,2014-12-10 20:10:07,946,61,6.756889210827159
386321,106246,1222486,114.02680999999995,22.613487,2014-12-10 20:10:27,2014-12-10 20:31:27,1260,28,2.6374583279038415
393883,109016,1222570,114.01370999999999,22.56510200000001,2014-12-10 20:15:16,2014-12-10 20:31:38,982,19,4.008519799241113
395568,109551,1224192,114.07790400000002,22.5326,2014-12-10 19:53:02,2014-12-10 20:04:02,660,5,0.72
433230,118648,1224964,114.08840200000003,22.563450000000074,2014-12-10 19:39:51,2014-12-10 20:18:01,2290,174,0.72
439312,120064,1225056,113.92738300000015,22.51230000000004,2014-12-10 20:11:34,2014-12-10 20:26:04,870,83,3.2155763993610353
440821,120405,1225064,113.98936500000002,22.53648399999998,2014-12-10 19:50:32,2014-12-10 20:05:33,901,45,6.012468515431615
452084,123055,1225121,114.08944699999901,22.54348399999985,2014-12-10 20:12:15,2014-12-10 21:29:52,4657,462,2.0673076387285243
